
Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.4444444444444444,0.5172413793103449,0.5,0.47058823529411764,0.5
0.5056179775280899,0.49019607843137253,0.4918032786885246,0.5263157894736842,0.5057471264367817
0.4878048780487805,0.5,0.5,0.5,0.49122807017543857
0.5,0.5,0.5,0.5,0.5
0.47058823529411764,0.5,0.5,0.5,0.5
0.5454545454545454,0.5,0.5,0.49411764705882355,0.4512820512820513
0.4444444444444444,0.47058823529411764,0.5,0.5,0.5079365079365079
0.5,0.5,0.5,0.5,0.5052631578947369
0.4499314128943759,0.5060240963855421,0.5,0.5070422535211268,0.4878048780487805
0.4495530012771392,0.5057471264367817,0.5,0.47058823529411764,0.5
0.5079365079365079,0.4838709677419355,0.5,0.5,0.5
0.4897959183673469,0.5,0.5,0.5,0.4782608695652174
0.5098039215686274,0.5,0.4948453608247423,0.44912280701754387,0.5
0.4444444444444444,0.5,0.5185185185185185,0.5056179775280899,0.5
0.49382716049382713,0.5,0.5,0.5,0.5172413793103449
0.4444444444444444,0.4927536231884058,0.5079365079365079,0.5,0.4609053497942387
0.5050505050505051,0.5454545454545454,0.5052631578947369,0.5,0.46153846153846156
0.43636363636363634,0.5,0.5263157894736842,0.49122807017543857,0.4918032786885246

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.4279835390946502,0.5,0.5081967213114754,0.5098039215686274,0.5
0.559774964838256,0.5,0.48,0.5,0.5121951219512195
0.5,0.4827586206896552,0.5,0.5294117647058824,0.5
0.4394506866416979,0.5098039215686274,0.5081967213114754,0.47953216374269003,0.4942528735632184
0.45528455284552843,0.5,0.5,0.5,0.5087719298245614
0.5,0.5,0.5,0.5,0.5
0.47058823529411764,0.5,0.5,0.5,0.5
0.5050505050505051,0.49870801033591733,0.5,0.5058823529411764,0.49230769230769234
